production_type,product_name,FQS,match,mean,sd,min,max,q25,q50,q75,practice,n_matched,mean_diff_match,pval_pttest,padjust_bonf
crop,Triticale,Conventionnel,Triticale__AB,4915.33723180332,1647.49189988392,1190.47619047619,9783.95061728395,3619.53637003737,4996.45702951335,6037.5503875969,yield,122,-1486.58210161989,2.17353646355594e-07,0.00011693626173931
milk,Lait,AB,Lait__AB,0.918830240601013,0.356840479375079,0.373112892833614,2.60974530034449,0.681785509120821,0.84482115320727,1.09307252111032,cow_pMFA,88,-0.282294773901741,2.04013054853448e-09,1.09759023511155e-06
milk,Lait,Conventionnel,Lait__AB,1.20112501450275,0.488916148799558,0.330076300855728,3.7617708664996,0.863831119080164,1.10104712194312,1.43534810904439,cow_pMFA,264,-0.282294773901741,2.04013054853448e-09,1.09759023511155e-06
milk,Lait,Beurre de Charentes-Poitou,Lait__Beurre de Charentes-Poitou,1.28367758798088,0.778029300840542,0.50064687481021,6.37527385034569,0.922798300231413,1.18937129414346,1.36799555838434,cow_pMFA,59,0.0360736910447592,0.751405498886892,1
milk,Lait,Conventionnel,Lait__Beurre de Charentes-Poitou,1.24061120966966,0.507896052360755,0.554787456001869,3.68655812504852,0.923804440548008,1.1120612797011,1.41458100639988,cow_pMFA,104,0.0360736910447592,0.751405498886892,1
milk,Lait,Bleu d'Auvergne - Cantal,Lait__Bleu d'Auvergne - Cantal,0.895349605733647,0.239749932936973,0.513913886004644,1.63126957211103,0.705768332215746,0.903344320089094,1.05078041192353,cow_pMFA,54,-0.0391473987036134,0.314955257560627,1
milk,Lait,Conventionnel,Lait__Bleu d'Auvergne - Cantal,0.932485451983939,0.29062056559425,0.330076300855728,1.84186514869,0.728006630906082,0.885715862152713,1.11272830355647,cow_pMFA,111,-0.0391473987036134,0.314955257560627,1
milk,Lait,Comte - Morbier,Lait__Comte - Morbier,0.688744395816851,0.146593412191655,0.34492061870498,1.09655818634962,0.607207077280287,0.692761009292567,0.744946018999544,cow_pMFA,64,-0.256634213186844,1.78565240989992e-08,9.60680996526156e-06
milk,Lait,Conventionnel,Lait__Comte - Morbier,0.943647139625398,0.293816675736334,0.287861347996243,2.00582545281273,0.76683622492159,0.894566012408369,1.04699052303225,cow_pMFA,74,-0.256634213186844,1.78565240989992e-08,9.60680996526156e-06
milk,Lait,Conventionnel,Lait__Fromages de Savoie,0.941525817133188,0.287132551881922,0.330076300855728,1.84186514869,0.73131460387961,0.890069996010884,1.12555628808748,cow_pMFA,99,-0.0748628395489198,0.182536605034969,1
milk,Lait,Fromages de Savoie,Lait__Fromages de Savoie,0.866662977584268,0.260658899279207,0.297685760581787,1.55574297201084,0.699662779390537,0.850383809059563,1.00223085600671,cow_pMFA,33,-0.0748628395489198,0.182536605034969,1
milk,Lait,Conventionnel,Lait__Munster,1.02545379768769,0.352031436684771,0.544051296814813,2.44720456379145,0.78086361689355,0.953162625015152,1.14445023720914,cow_pMFA,114,0.0424788319580522,0.480443199261611,1
milk,Lait,Munster,Lait__Munster,1.06793262964575,0.400778924296437,0.396429855306287,2.16679779511819,0.799459878916623,0.960772246596687,1.28675024815011,cow_pMFA,38,0.0424788319580522,0.480443199261611,1
milk,Lait,AB,Lait__AB,0.732108474853305,0.1799997961565,0.216500451712657,1,0.599216034988893,0.756889175141708,0.869843209782392,feed_autonomy,88,0.128776570727551,1.38716394898316e-08,7.46294204552938e-06
milk,Lait,Conventionnel,Lait__AB,0.603331904125754,0.141558929244473,0.281476502567767,0.994470881970489,0.510036671402589,0.60102105558398,0.696236072923141,feed_autonomy,264,0.128776570727551,1.38716394898316e-08,7.46294204552938e-06
milk,Lait,Beurre de Charentes-Poitou,Lait__Beurre de Charentes-Poitou,0.599664356941608,0.13020067044108,0.238354642593715,0.897317455321159,0.513836378714281,0.595708957720445,0.679652330538336,feed_autonomy,59,0.0176319258956965,0.449677341673715,1
milk,Lait,Conventionnel,Lait__Beurre de Charentes-Poitou,0.602249594400802,0.153583782500696,0.201208772304329,0.991314034743241,0.500654649420775,0.609042435289328,0.710143839553789,feed_autonomy,104,0.0176319258956965,0.449677341673715,1
milk,Lait,Bleu d'Auvergne - Cantal,Lait__Bleu d'Auvergne - Cantal,0.611689284451367,0.132552330372929,0.28696223179483,0.915968647895861,0.516474834508813,0.604924426963391,0.699265283613222,feed_autonomy,54,-0.0177730317475919,0.412452005185297,1
milk,Lait,Conventionnel,Lait__Bleu d'Auvergne - Cantal,0.630704361512321,0.134565351200611,0.268226473961521,0.911722424432214,0.527496760389296,0.63418146701946,0.737251866978627,feed_autonomy,111,-0.0177730317475919,0.412452005185297,1
milk,Lait,Comte - Morbier,Lait__Comte - Morbier,0.623717437140179,0.119732471846202,0.204103301448282,0.972670786692474,0.547289564414883,0.63458047447885,0.696557564843204,feed_autonomy,64,-0.0139141428176787,0.504529269955363,1
milk,Lait,Conventionnel,Lait__Comte - Morbier,0.638129775297263,0.113677078770671,0.403769411135175,0.888400593058125,0.567785716171628,0.640409395891965,0.71761626625715,feed_autonomy,74,-0.0139141428176787,0.504529269955363,1
milk,Lait,Conventionnel,Lait__Fromages de Savoie,0.627687276627992,0.135953929923926,0.268226473961521,0.911722424432214,0.524788316283236,0.633498629899242,0.731973084680574,feed_autonomy,99,-0.035033257251115,0.270487996338699,1
milk,Lait,Fromages de Savoie,Lait__Fromages de Savoie,0.592654019376877,0.14613964009203,0.333443271607467,0.98525022675686,0.496540191800663,0.574415256875596,0.656417609950082,feed_autonomy,33,-0.035033257251115,0.270487996338699,1
milk,Lait,Conventionnel,Lait__Munster,0.599831586515976,0.119083816380006,0.289128890194276,0.863207188398786,0.524785964950243,0.594261698286246,0.677434069674174,feed_autonomy,114,-0.0443493771244009,0.0418257856711182,1
milk,Lait,Munster,Lait__Munster,0.555482209391575,0.112407814824632,0.336540354174347,0.808194412318208,0.486348891201874,0.531080213275614,0.615245750206563,feed_autonomy,38,-0.0443493771244009,0.0418257856711182,1
milk,Lait,AB,Lait__AB,0.320289593865019,0.242294520970115,0,0.858742887518209,0.115001747125888,0.301770217735077,0.486411428585053,grassland_share_pseudofarm,88,0.0608906916096574,0.00761022944016278,1
milk,Lait,Conventionnel,Lait__AB,0.259398902255361,0.190897018631227,0,0.844247871703045,0.103172029021508,0.243495743567425,0.389253441960474,grassland_share_pseudofarm,264,0.0608906916096574,0.00761022944016278,1
milk,Lait,Beurre de Charentes-Poitou,Lait__Beurre de Charentes-Poitou,0.164015433386007,0.128817529059469,0,0.44769650450466,0.0445866020532892,0.146222969983848,0.246726701025634,grassland_share_pseudofarm,59,-0.014022682610633,0.542973297810438,1
milk,Lait,Conventionnel,Lait__Beurre de Charentes-Poitou,0.153840272738526,0.150418254883845,0,0.670173816879274,0.0231304588920308,0.115301113903114,0.250249042997573,grassland_share_pseudofarm,104,-0.014022682610633,0.542973297810438,1
milk,Lait,Bleu d'Auvergne - Cantal,Lait__Bleu d'Auvergne - Cantal,0.419692863125606,0.184810995031951,0.13547942715787,0.879563266739569,0.28197366311352,0.426888087875732,0.531383819569116,grassland_share_pseudofarm,54,0.0703976164657336,0.0153156976122314,1
milk,Lait,Conventionnel,Lait__Bleu d'Auvergne - Cantal,0.350118314076657,0.171113228124504,0,0.844247871703045,0.22713879757112,0.335027599306871,0.450403194021205,grassland_share_pseudofarm,111,0.0703976164657336,0.0153156976122314,1
milk,Lait,Comte - Morbier,Lait__Comte - Morbier,0.480707166279505,0.157767744013811,0,0.941340099231171,0.388298246750194,0.500350337770642,0.591418294667231,grassland_share_pseudofarm,64,0.108947014109002,9.1623713329397e-05,0.0492935577712156
milk,Lait,Conventionnel,Lait__Comte - Morbier,0.374184095916147,0.162109939701654,0,0.744238842477769,0.25656249420493,0.368231393799408,0.502353635207309,grassland_share_pseudofarm,74,0.108947014109002,9.1623713329397e-05,0.0492935577712156
milk,Lait,Conventionnel,Lait__Fromages de Savoie,0.350782447325479,0.176605246664371,0,0.844247871703045,0.220773105722766,0.335027599306871,0.4598594286581,grassland_share_pseudofarm,99,0.0461415906885185,0.204834182249635,1
milk,Lait,Fromages de Savoie,Lait__Fromages de Savoie,0.396924038013997,0.189227173594627,0.0962465483455357,0.965331670871836,0.293759772340162,0.360387603549181,0.468767862412317,grassland_share_pseudofarm,33,0.0461415906885185,0.204834182249635,1
milk,Lait,Conventionnel,Lait__Munster,0.344321144574677,0.153279520541149,0,0.76825113960186,0.236702697855005,0.334255263970924,0.442702210181682,grassland_share_pseudofarm,114,-0.0234149581591519,0.358947001678556,1
milk,Lait,Munster,Lait__Munster,0.320906186415525,0.158857211830638,0.0841207898286056,0.745180874236593,0.20476686951729,0.278035267563492,0.41832955405658,grassland_share_pseudofarm,38,-0.0234149581591519,0.358947001678556,1
milk,Lait,AB,Lait__AB,0.293331488037774,0.261971412973659,0.00745028484526877,1,0.0807389111709965,0.199760744377263,0.463263706077727,ha_temp_pasture_pha_pseudofarm,88,0.165502818134973,3.06643718988527e-07,0.000164974320815827
milk,Lait,Conventionnel,Lait__AB,0.139840602376037,0.131006421621154,0.00072919883148457,0.662887794589645,0.0434145766699473,0.0880279418608351,0.202603089999541,ha_temp_pasture_pha_pseudofarm,264,0.165502818134973,3.06643718988527e-07,0.000164974320815827
milk,Lait,Beurre de Charentes-Poitou,Lait__Beurre de Charentes-Poitou,0.131779236307977,0.0950898345700227,0.00129259575120088,0.39582841090476,0.0629423507190648,0.10997398837738,0.165729085076583,ha_temp_pasture_pha_pseudofarm,59,-0.00370240640223565,0.853578797053199,1
milk,Lait,Conventionnel,Lait__Beurre de Charentes-Poitou,0.166188349438612,0.144496308311057,0.00297924554402762,0.645066377593018,0.0620512039666886,0.117782603301554,0.231277478756862,ha_temp_pasture_pha_pseudofarm,104,-0.00370240640223565,0.853578797053199,1
milk,Lait,Bleu d'Auvergne - Cantal,Lait__Bleu d'Auvergne - Cantal,0.124223908859349,0.0940343462620139,0.00579693400561515,0.416878959366795,0.0644495763879727,0.102099986068393,0.17029823183666,ha_temp_pasture_pha_pseudofarm,54,-0.00325830654551581,0.873046435053704,1
