farm_id,org_farming,crop,area_ha
31700000087304,TRUE,CMZ,51.9
31700000087304,TRUE,CSOYA,6
31700000087305,FALSE,CMZ,0.52
31700000087305,FALSE,CGRPWINPDO,6.06
317000000910,FALSE,CWHTC,36.27
317000000910,FALSE,CBRL,6.52
317000000910,FALSE,CMZ,20.1
317000000911,TRUE,CWHTC,3.61
317000000911,TRUE,CBRL,3.94
317000000911,TRUE,CMZ,3.76
317000000914,FALSE,CGRPWINPDO,4.5
317000000922,FALSE,CWHTC,23.7
317000000922,FALSE,CMZ,11.69
317000000924,FALSE,CWHTC,3
317000000924,FALSE,CRYE,1.81
317000000924,FALSE,CGRPWINPDO,10.4
317000000925,FALSE,CWHTC,24.46
317000000925,FALSE,CMZ,25.84
317000000925,FALSE,CRAPE,10.52
317000000927,FALSE,CWHTC,16.91
317000000927,FALSE,CRAPE,4.51
317000000927,FALSE,CGRPWINPDO,27.78
317000000929,FALSE,CWHTC,10.6
317000000929,FALSE,CBRL,3.41
317000000929,FALSE,CMZ,46.01
317000000929,FALSE,CSUGBT,7.49
317000000929,FALSE,CVEGOF,0.77
317000000929,FALSE,CVEGOTH,0.77
317000000935,FALSE,CWHTC,17.36
317000000935,FALSE,CMZ,25.85
317000000935,FALSE,CCEROTH,2.04
317000000948,FALSE,CWHTC,9.35
317000000948,FALSE,CBRL,4
317000000952,FALSE,CWHTC,11.8
317000000952,FALSE,CMZ,8
317000000952,FALSE,CSUGBT,2.5
317000000953,FALSE,CWHTC,15.72
317000000953,FALSE,CMZ,31.5
317000000953,FALSE,CCEROTH,1.8
317000000958,FALSE,CGRPWINPDO,9.13
317000000962,FALSE,CWHTC,11.68
317000000962,FALSE,CMZ,35.21
317000000962,FALSE,CPOT,0.2
317000000962,FALSE,CPOTOTH,0.2
317000000962,FALSE,CGRPWINPDO,0.68
317000000972,FALSE,CWHTC,15.54
317000000972,FALSE,CMZ,70.62
317000000972,FALSE,CPOT,16.48
317000000972,FALSE,CPOTOTH,16.48
317000000972,FALSE,CSOYA,12
317000000972,FALSE,CVEGOF,0.46
317000000972,FALSE,CVEGOTH,0.46
317000000972,FALSE,CGRPWINPDO,0.65
317000000977,FALSE,CGRPWINPDO,6.24
317000000980,FALSE,CWHTC,45.65
317000000980,FALSE,CMZ,13.31
317000000983,FALSE,CWHTC,11.09
317000000983,FALSE,CMZ,37.85
317000000983,FALSE,CPOT,1.21
317000000983,FALSE,CPOTOTH,1.21
317000000983,FALSE,CSUGBT,10.03
317000000983,FALSE,CTOBAC,5.87
317000000985,FALSE,CWHTC,4.78
317000000985,FALSE,CMZ,10.45
317000000985,FALSE,CSUGBT,5
317000000985,FALSE,CGRPWINPDO,2.15
317000000990,FALSE,CWHTC,5
317000000990,FALSE,CMZ,34.21
317000000990,FALSE,CSUGBT,7.13
317000000991,TRUE,CWINEPDO,5.56
317000000991,TRUE,CGRPWINPDO,2.22
317000000998,FALSE,CWINEPDO,5.3
3210000003106,FALSE,CWHTC,30.76
3210000003106,FALSE,CBRL,9.07
3210000003106,FALSE,CCEROTH,1.68
3210000003106,FALSE,CRAPE,8.35
3210000003110,FALSE,CWHTC,45.82
3210000003110,FALSE,CBRL,14.3
3210000003110,FALSE,COAT,11.48
3210000003113,TRUE,CCEROTH,11.61
3210000003121,FALSE,CWHTC,13.5
3210000003143,FALSE,CWHTC,19.1
3210000003143,FALSE,CPEA,2
3210000003143,FALSE,CRAPE,10.5
3210000003143,FALSE,CFLAX,6.7
3210000003150,FALSE,CWHTC,6.66
3210000003157,FALSE,CWHTC,2.27
3210000003157,FALSE,CAPL,5.22
3210000003162,FALSE,CWHTC,31.72
3210000003162,FALSE,CBRL,12.12
3210000003162,FALSE,CMZ,3.25
3210000003162,FALSE,CSUGBT,12.7
3210000003162,FALSE,CRAPE,3.97
3210000003162,FALSE,CFLAX,6.64
3210000003166,FALSE,CWHTC,30.6
3210000003166,FALSE,COAT,7.6
3210000003170,FALSE,CWHTC,29.63
3210000003170,FALSE,CRAPE,8.05
3210000003176,FALSE,CWHTC,12
3210000003176,FALSE,CBRL,4.2
3210000003176,FALSE,CAPL,1
3210000003180,FALSE,CWHTC,17
3210000003180,FALSE,CBRL,7
3210000003180,FALSE,CMZ,7
3210000003180,FALSE,CSUGBT,7
3210000003180,FALSE,CRAPE,4
3210000003205,FALSE,CWHTC,12.42
3210000003206,FALSE,CWHTC,26.84
3210000003206,FALSE,CBRL,11.2
3210000003206,FALSE,CMZ,1.8
3210000003206,FALSE,CSUGBT,13.9
3210000003206,FALSE,CRAPE,10.45
3210000003217,FALSE,CWHTC,6.83
3210000003217,FALSE,CCEROTH,3.75
3210000003217,FALSE,CPEA,3.99
3210000003225,FALSE,CBRL,6.67
3210000003228,FALSE,CWHTC,60.77
3210000003228,FALSE,CBRL,20.55
3210000003228,FALSE,CMZ,30.31
3210000003228,FALSE,CPEA,23.12
3210000003228,FALSE,CSUGBT,9.5
3210000003233,FALSE,CWHTC,4.72
3210000003239,FALSE,CWHTC,15.4
3210000003239,FALSE,CBRL,2.81
3210000003239,FALSE,CPOT,4.68
3210000003239,FALSE,CPOTOTH,4.68
3210000003239,FALSE,CVEGOF,1.28
3210000003239,FALSE,CCRT,1.28
3210000003256,FALSE,CWHTC,38.68
3210000003256,FALSE,CBRL,13.15
3210000003256,FALSE,CRAPE,8.23
3210000003256,FALSE,CAPL,1
3210000003257,FALSE,CWHTC,119.39
3210000003257,FALSE,CBRL,38.56
3210000003257,FALSE,COAT,24.29
3210000003257,FALSE,CRAPE,47.93
3210000003277,FALSE,CWHTC,8.5
3210000003283,FALSE,CWHTC,54.42
3210000003283,FALSE,CPEA,1.91
3210000003283,FALSE,CPOT,13.02
3210000003283,FALSE,CPOTOTH,13.02
3210000003283,FALSE,CRAPE,12.91
3210000003283,FALSE,CFLAX,15.1
3210000003283,FALSE,CVEGOF,16
3210000003283,FALSE,CCFL,3.25
3210000003283,FALSE,CONION,10
3210000003283,FALSE,CVEGOTH,2.75
3210000003298,FALSE,CWHTC,22.78
3210000003298,FALSE,CBRL,22.76
3210000003298,FALSE,COAT,5.83
3210000003298,FALSE,CRAPE,5.56
3210000003397,FALSE,CWHTC,32.22
3210000003397,FALSE,CBRL,1.6
3210000003397,FALSE,COAT,4.68
3210000003404,FALSE,CWHTC,45.97
3210000003404,FALSE,CBRL,3.54
3210000003404,FALSE,CPEA,8.08
3210000003404,FALSE,CRAPE,16.77
3210000003405,FALSE,CWHTC,25.15
3210000003405,FALSE,CBRL,9.9
3210000003405,FALSE,CCEROTH,12.47
3210000003405,FALSE,CAPL,8.12
3210000003408,FALSE,CWHTC,31.27
3210000003408,FALSE,CBRL,6.84
3210000003408,FALSE,CMZ,1.91
3210000003408,FALSE,CRAPE,15.29
3210000003416,FALSE,CBRL,4.83
3210000003418,TRUE,CAPL,2.43
3210000003420,FALSE,CWHTC,42.42
3210000003420,FALSE,CBRL,5.53
3210000003420,FALSE,CPEA,6.22
3210000003420,FALSE,CPOT,8.82
3210000003420,FALSE,CPOTOTH,8.82
3210000003420,FALSE,CSUGBT,13.8
3210000003420,FALSE,CRAPE,6.97
3210000003420,FALSE,CFLAX,8.05
3210000003426,FALSE,CWHTC,42.56
3210000003426,FALSE,CBRL,13.36
3210000003431,FALSE,CPEA,6.7
3210000003438,FALSE,CWHTC,2.4
3210000003442,FALSE,CWHTC,42.45
3210000003442,FALSE,CBRL,8.66
3210000003442,FALSE,CRAPE,3.28
3210000003443,FALSE,CWHTC,22.88
3210000003443,FALSE,CBRL,6.29
3210000003444,FALSE,CWHTC,1.79
3210000003447,FALSE,CWHTC,43.92
3210000003447,FALSE,CBRL,27.62
3210000003448,FALSE,CWHTC,5.86
3210000003448,FALSE,CBRL,4.6
3210000003448,FALSE,COAT,5.3
3210000003450,FALSE,CWHTC,12.7
3210000003450,FALSE,CBRL,6.94
3210000003451,FALSE,CCEROTH,4
3210000003452,FALSE,CWHTC,52.55
3210000003452,FALSE,COAT,8.24
3210000003452,FALSE,CMZ,27.64
3210000003452,FALSE,CPEA,3
3210000003452,FALSE,CRAPE,20.81
3210000003455,FALSE,CWHTC,39.44
3210000003455,FALSE,CBRL,6.1
3210000003455,FALSE,CRAPE,22.18
3210000003458,FALSE,CWHTC,39.48
3210000003458,FALSE,CBRL,10.06
3210000003458,FALSE,CMZ,11.32
3210000003458,FALSE,CPEA,1.84
3210000003458,FALSE,CRAPE,23.15
3210000003459,FALSE,CAPL,1
3210000003460,FALSE,CWHTC,19.07
3210000003460,FALSE,CRYE,0.96
3210000003460,FALSE,CBRL,4.56
3210000003460,FALSE,COAT,0.65
3210000003460,FALSE,CCEROTH,12.13
3210000003464,FALSE,CMZ,3.06
3210000003464,FALSE,CCEROTH,5.54
3210000003464,FALSE,CAPL,1.01
3210000003467,FALSE,CWHTC,58.13
3210000003467,FALSE,CBRL,21.51
3210000003467,FALSE,CMZ,9.33
3210000003467,FALSE,CRAPE,19.38
3210000003469,FALSE,CWHTC,7.64
3210000003469,FALSE,CBRL,6.17
3210000003469,FALSE,COAT,2.76
3210000003469,FALSE,CCEROTH,1.98
3210000003470,FALSE,CWHTC,20.48
3210000003470,FALSE,CBRL,5.24
3210000003470,FALSE,CMZ,7
3210000003470,FALSE,CRAPE,13.47
3210000003471,FALSE,CCEROTH,2.08
3210000003474,FALSE,CWHTC,2
3210000003475,FALSE,CWHTC,41.65
3210000003475,FALSE,CMZ,8.34
3210000003475,FALSE,CSUGBT,10.03
3210000003475,FALSE,CRAPE,6.36
3210000003475,FALSE,CFLAX,11.93
3210000003477,FALSE,CWHTC,34.73
3210000003477,FALSE,CRAPE,10.02
3210000003478,FALSE,CWHTC,20.92
3210000003479,FALSE,CWHTC,75.26
3210000003479,FALSE,CBRL,32.29
3210000003479,FALSE,CRAPE,13.88
3210000003483,FALSE,CCEROTH,2.85
3210000003483,FALSE,CAPL,1
3210000003487,FALSE,CWHTC,96.49
3210000003487,FALSE,CBRL,20.02
3210000003487,FALSE,CCEROTH,13.42
3210000003491,FALSE,CWHTC,41.4
3210000003491,FALSE,COAT,12.3
3210000003491,FALSE,CPEA,7.13
3210000003491,FALSE,CRAPE,17.27
3210000003493,FALSE,CWHTC,53.95
3210000003493,FALSE,CMZ,16.1
3210000003493,FALSE,CPEA,11.72
3210000003493,FALSE,CSUGBT,15.54
3210000003493,FALSE,CFLAX,8.1
3210000003494,FALSE,CWHTC,126.5
3210000003494,FALSE,CMZ,29.37
3210000003494,FALSE,CPEA,14.81
3210000003494,FALSE,CSUGBT,58.95
3210000003494,FALSE,CRAPE,28.79
3210000003495,FALSE,CWHTC,45.19
3210000003495,FALSE,CRYE,1.39
3210000003495,FALSE,CBRL,14.09
3210000003495,FALSE,CPEA,3.68
3210000003496,FALSE,CWHTC,68.99
3210000003496,FALSE,COAT,1.81
3210000003496,FALSE,CPEA,10.4
3210000003496,FALSE,CRAPE,26.62
3210000003497,FALSE,CMZ,3.7
3210000003499,FALSE,CWHTC,12
3210000003499,FALSE,CBRL,2.5
3210000003503,FALSE,CWHTC,8.5
3210000003504,FALSE,CWHTC,6.18
3210000003505,FALSE,CWHTC,23.66
3210000003505,FALSE,CBRL,12.43
3210000003505,FALSE,CRAPE,9.05
3210000003507,FALSE,CWHTC,27
3210000003507,FALSE,CMZ,71.87
3210000003520,FALSE,CWHTC,3.08
3210000003522,FALSE,CWHTC,24.06
3210000003522,FALSE,CBRL,7.33
3210000003523,FALSE,CWHTC,17.46
3210000003523,FALSE,CBRL,24.85
3210000003523,FALSE,CRAPE,7
3210000003525,FALSE,CWHTC,7.81
3210000003525,FALSE,CBRL,7.21
3210000003525,FALSE,CMZ,2
3210000003527,FALSE,CWHTC,23.47
3210000003527,FALSE,CBRL,2.88
3210000003527,FALSE,CMZ,13
3210000003527,FALSE,CAPL,0.74
3210000003528,FALSE,CCEROTH,8
3210000003530,FALSE,CWHTC,4.52
3210000003530,FALSE,CBRL,11.05
3210000003534,TRUE,CWHTC,2.3
3210000003534,TRUE,CMZ,6.39
3210000003534,TRUE,CAPL,0.43
3210000003535,FALSE,CWHTC,18.71
3210000003537,FALSE,CWHTC,16.25
3210000003537,FALSE,CBRL,3
3210000003537,FALSE,CCEROTH,0.6
3210000003537,FALSE,CAPL,0.13
3210000003539,TRUE,CCEROTH,7.05
3210000003570,FALSE,CWHTC,27
3210000003570,FALSE,CMZ,5.7
3210000003572,FALSE,CWHTC,32.1
3210000003572,FALSE,CBRL,13.87
3210000003572,FALSE,CRAPE,10.96
3210000003573,TRUE,CMZ,2.6
3210000003573,TRUE,CCEROTH,4.7
3210000003574,FALSE,CWHTC,26.52
3210000003575,FALSE,CWHTC,43.72
3210000003576,FALSE,CWHTC,28.29
3210000003577,TRUE,CAPL,1.39
3210000003578,FALSE,CWHTC,46.14
3210000003578,FALSE,CBRL,12.02
3210000003578,FALSE,CMZ,3.92
3210000003578,FALSE,CPOT,10
3210000003578,FALSE,CPOTOTH,10
3210000003578,FALSE,CRAPE,9.28
3210000003578,FALSE,CFLAX,7.8
3210000003578,FALSE,CVEGOF,1.97
3210000003578,FALSE,CONION,1.97
3210000003579,FALSE,CWHTC,74.74
3210000003579,FALSE,CBRL,18.22
3210000003579,FALSE,CMZ,4
3210000003579,FALSE,CRAPE,9.42
3210000003580,TRUE,CBRL,5.72
3210000003580,TRUE,CCEROTH,7.37
3210000003582,FALSE,CWHTC,29.84
3210000003582,FALSE,CBRL,12.51
3210000003582,FALSE,CRAPE,10.38
3210000003587,FALSE,CWHTC,54.05
3210000003587,FALSE,CBRL,40.3
3210000003587,FALSE,CPEA,7.48
3210000003587,FALSE,CRAPE,35.38
3210000003600,FALSE,CBRL,8
3210000003600,FALSE,CMZ,3
3210000003606,FALSE,CWHTC,10.08
3210000003606,FALSE,CBRL,4.93
3210000003606,FALSE,COAT,10.47
3210000003606,FALSE,CPEA,6.65
3210000003606,FALSE,CRAPE,17.1
3210000003614,FALSE,CWHTC,18.1
3210000003614,FALSE,CCEROTH,2.5
3210000003618,FALSE,CWHTC,18.25
3210000003618,FALSE,CBRL,5.05
3210000003618,FALSE,CMZ,8.05
3210000003620,FALSE,CWHTC,84.03
3210000003620,FALSE,CBRL,15.59
3210000003620,FALSE,CSUGBT,29.62
3210000003620,FALSE,CRAPE,37.38
3210000003620,FALSE,CFLAX,13.97
3210000003624,FALSE,CWHTC,9.48
3210000003627,FALSE,CWHTC,105.22
3210000003627,FALSE,CBRL,23.28
3210000003627,FALSE,CMZ,4
3210000003627,FALSE,CPEA,29.3
3210000003627,FALSE,CSUGBT,54.38
3210000003627,FALSE,CRAPE,7.69
3210000003634,FALSE,CWHTC,19.85
3210000003634,FALSE,CCEROTH,8.2
3210000003641,FALSE,CWHTC,26.37
3210000003641,FALSE,CBRL,5.59
3210000003643,FALSE,CWHTC,55.93
3210000003643,FALSE,CBRL,2.22
3210000003643,FALSE,COAT,5.9
3210000003644,FALSE,CWHTC,104.37
3210000003644,FALSE,CBRL,20.55
3210000003644,FALSE,CMZ,20.34
3210000003644,FALSE,CPEA,4.9
3210000003644,FALSE,CPOT,18.91
3210000003644,FALSE,CPOTOTH,18.91
3210000003644,FALSE,CSUGBT,33.53
3210000003644,FALSE,CRAPE,19.81
3210000003644,FALSE,CFLAX,23.33
3210000003647,FALSE,CWHTC,21.38
3210000003647,FALSE,CBRL,4.29
3210000003647,FALSE,CRAPE,6.76
3210000003647,FALSE,CAPL,1
3210000003650,FALSE,CWHTC,76.72
3210000003650,FALSE,CBRL,12.77
3210000003650,FALSE,CPEA,6.2
3210000003650,FALSE,CSUGBT,15.19
3210000003650,FALSE,CRAPE,48.01
3210000003650,FALSE,CFLAX,20.32
3210000003651,FALSE,CWHTC,72.12
3210000003651,FALSE,CBRL,49.71
3210000003651,FALSE,CMZ,22.78
3210000003651,FALSE,CPEA,8.56
3210000003651,FALSE,CRAPE,23.05
3210000003652,FALSE,CWHTC,133.41
3210000003652,FALSE,CBRL,18.18
3210000003652,FALSE,COAT,3.71
3210000003652,FALSE,CPEA,32.33
3210000003652,FALSE,CSUGBT,33.42
3210000003652,FALSE,CRAPE,44.75
3210000003652,FALSE,CFLAX,31.07
3210000003653,FALSE,CWHTC,65.27
3210000003653,FALSE,CBRL,12.39
3210000003653,FALSE,CMZ,2.12
3210000003653,FALSE,CSUGBT,25
3210000003653,FALSE,CRAPE,15.41
3210000003653,FALSE,CFLAX,31.99
3210000003653,FALSE,CAPL,8.7
3210000003654,FALSE,CWHTC,22.79
3210000003654,FALSE,CMZ,49.66
3210000003654,FALSE,CCEROTH,5.67
3210000003656,FALSE,CWHTC,34.15
3210000003656,FALSE,CBRL,10.75
3210000003656,FALSE,CRAPE,20.22
3210000003658,FALSE,CWHTC,97.21
3210000003658,FALSE,CBRL,45.22
3210000003658,FALSE,CMZ,9.42
3210000003658,FALSE,CPEA,16.95
3210000003658,FALSE,CSUGBT,33.98
3210000003658,FALSE,CRAPE,31.38
3210000003658,FALSE,CFLAX,13.05
3210000003659,FALSE,CWHTC,82.64
3210000003659,FALSE,CMZ,36.91
3210000003659,FALSE,CCEROTH,11.73
3210000003659,FALSE,CRAPE,45.83
3210000003660,FALSE,CWHTC,22
3210000003660,FALSE,CAPL,1
3210000003661,FALSE,CAPL,9.7
3210000003661,FALSE,CPEAR,5.2
3210000003661,FALSE,CBERRY,0.27
3210000003662,TRUE,CAPL,4.26
3210000003669,FALSE,CWHTC,92.51
3210000003669,FALSE,CBRL,5.2
3210000003669,FALSE,COAT,10.28
3210000003669,FALSE,CRAPE,30.07
3210000003669,FALSE,CLINSED,17.44
3210000003673,FALSE,CWHTC,25.43
3210000003673,FALSE,CBRL,3.03
3210000003673,FALSE,CAPL,1.89
3210000003675,FALSE,CWHTC,43.7
3210000003675,FALSE,CRAPE,6.03
3210000003682,FALSE,CWHTC,6.17
3210000003688,FALSE,CWHTC,9.78
3210000003689,FALSE,CWHTC,17.25
3210000003695,FALSE,CWHTC,71.78
3210000003695,FALSE,CPEA,7.98
3210000003695,FALSE,CPOT,18.16
3210000003695,FALSE,CPOTOTH,18.16
3210000003695,FALSE,CSUGBT,20.3
3210000003695,FALSE,CRAPE,18.2
3210000003695,FALSE,CFLAX,20.37
3210000003699,FALSE,CWHTC,29
3210000003699,FALSE,CBRL,32.39
3210000003699,FALSE,CPEA,15.16
3210000003699,FALSE,CSUGBT,7.27
3210000003699,FALSE,CRAPE,10.35
3210000003752,FALSE,CWHTC,59.33
3210000003752,FALSE,CBRL,29.38
3210000003752,FALSE,CMZ,29.98
3210000003752,FALSE,CRAPE,27.89
3210000003780,FALSE,CWHTC,52.75
3210000003780,FALSE,CBRL,17.12
3210000003780,FALSE,CRAPE,22.09
3210000003795,TRUE,CAPL,0.5
3210000003808,FALSE,CAPL,10.07
3210000003839,FALSE,CWHTC,14.93
3210000003839,FALSE,CBRL,3.94
3210000003839,FALSE,COAT,3.06
3210000003839,FALSE,CPEA,5
3210000003839,FALSE,CRAPE,6.84
3210000003840,FALSE,CBRL,6.45
3210000003840,FALSE,CMZ,4.44
3210000003852,FALSE,CWHTC,30
3210000003852,FALSE,CBRL,7.4
3210000003852,FALSE,CRAPE,5.38
3210000003853,FALSE,CWHTC,5
3210000003853,FALSE,CBRL,4.5
3210000003880,FALSE,CWHTC,42.29
3210000003880,FALSE,CBRL,4.46
3210000003901,FALSE,CWHTC,97.45
3210000003901,FALSE,CMZ,55.63
3210000003901,FALSE,CPEA,19.16
3210000003901,FALSE,CRAPE,37.85
3210000003904,FALSE,CWHTC,100.84
3210000003904,FALSE,CBRL,7.79
3210000003904,FALSE,COAT,1.51
3210000003904,FALSE,CMZ,46.82
3210000003904,FALSE,CSUGBT,26.96
3210000003904,FALSE,CRAPE,24.21
3210000003905,FALSE,CWHTC,92.18
3210000003905,FALSE,CBRL,53.31
3210000003905,FALSE,COAT,7
3210000003905,FALSE,CMZ,3
3210000003905,FALSE,CRAPE,67.47
3210000003906,FALSE,CWHTC,39.35
3210000003906,FALSE,CBRL,24.98
3210000003906,FALSE,CMZ,3.73
3210000003906,FALSE,CRAPE,28.45
3210000003909,FALSE,CWHTC,40.02
3210000003909,FALSE,CBRL,6.38
3210000003909,FALSE,CMZ,7.8
3210000003910,FALSE,CWHTC,101.54
3210000003910,FALSE,CBRL,8.77
3210000003910,FALSE,CRAPE,18.04
3210000003910,FALSE,CFLAX,13.51
3210000003912,TRUE,CCEROTH,3.58
3210000003913,FALSE,CWHTC,48.82
3210000003913,FALSE,CBRL,10.06
3210000003913,FALSE,COAT,2.9
3210000003913,FALSE,CPEA,12.14
3210000003913,FALSE,CRAPE,20.79
3210000003914,FALSE,CWHTC,28.02
3210000003920,FALSE,CBRL,6.45
3210000003920,FALSE,CMZ,3.2
3210000003921,TRUE,CWHTC,18.06
3210000003921,TRUE,CBRL,16.85
3210000003921,TRUE,CCEROTH,14.68
3210000003921,TRUE,CPOT,6.8
3210000003921,TRUE,CPOTOTH,6.8
3210000003921,TRUE,CHEMP,7.46
3210000003921,TRUE,CLEG,12.25
3210000003921,TRUE,CNUT,6.96
3210000003923,FALSE,CWHTC,20.13
3210000003924,FALSE,CWHTC,50.19
3210000003924,FALSE,CPEA,16.45
3210000003924,FALSE,CSUGBT,14.4
3210000003924,FALSE,CRAPE,18.63
3210000003924,FALSE,CFLAX,13.37
3210000003925,FALSE,CWHTC,90.46
3210000003925,FALSE,CBRL,40.79
3210000003925,FALSE,CMZ,27
3210000003925,FALSE,CCEROTH,6.09
3210000003925,FALSE,CRAPE,13.59
3210000003925,FALSE,CAPL,1.56
3210000003926,FALSE,CWHTC,16.59
3210000003926,FALSE,CMZ,8
3210000003926,FALSE,CCEROTH,6.04
3210000003926,FALSE,CAPL,9.23
3210000003927,FALSE,CWHTC,19.16
3210000003927,FALSE,CBRL,9.3
3210000003927,FALSE,CMZ,18.47
3210000003927,FALSE,CCEROTH,5.67
3210000003927,FALSE,CVEGOF,8.62
3210000003927,FALSE,CCRT,6.44
3210000003927,FALSE,CVEGOTH,2.18
3210000003929,FALSE,CWHTC,56.77
3210000003929,FALSE,CBRL,12.68
3210000003929,FALSE,CAPL,1
3210000003932,FALSE,CWHTC,97.9
3210000003932,FALSE,CBRL,12.64
3210000003932,FALSE,CPEA,8.87
3210000003932,FALSE,CRAPE,20.84
3210000003933,FALSE,CWHTC,27
3210000003933,FALSE,CBRL,9.74
3210000003933,FALSE,CMZ,11
3210000003933,FALSE,CRAPE,10.36
3210000003934,FALSE,CWHTC,116.78
3210000003934,FALSE,CBRL,10.44
3210000003934,FALSE,CMZ,9.48
3210000003934,FALSE,CPEA,18.27
3210000003934,FALSE,CSUGBT,26.25
3210000003934,FALSE,CRAPE,27.62
3210000003934,FALSE,CFLAX,38.7
3210000003935,FALSE,CWHTC,6.59
3210000003935,FALSE,CBRL,5.25
3210000003935,FALSE,CMZ,28.61
3210000003935,FALSE,CAPL,2.06
3210000003937,FALSE,CWHTC,24.44
3210000003937,FALSE,CBRL,6.71
3210000003937,FALSE,CMZ,4.7
3210000003937,FALSE,CPEA,4.86
3210000003937,FALSE,CRAPE,5.2
3210000003938,FALSE,CWHTC,25.64
3210000003938,FALSE,CBRL,7.06
3210000003940,FALSE,CWHTC,7.2
3210000003940,FALSE,CAPL,6.75
3210000003941,FALSE,CWHTC,25.55
3210000003941,FALSE,CMZ,3.7
3210000003942,FALSE,CWHTC,4.31
3210000003944,FALSE,CWHTC,36.36
3210000003944,FALSE,CBRL,6.34
3210000003944,FALSE,CSUGBT,12.05
3210000003944,FALSE,CRAPE,16.93
3210000003946,FALSE,CWHTC,12.17
3210000003946,FALSE,CRAPE,11.04
3210000003947,FALSE,CWHTC,15.41
3210000003947,FALSE,CAPL,2.13
3210000003948,FALSE,CWHTC,2.51
3210000003949,FALSE,CWHTC,39.83
3210000003949,FALSE,CBRL,6.26
3210000003949,FALSE,COAT,6.62
3210000003949,FALSE,CRAPE,18.88
3210000003950,FALSE,CWHTC,42.75
3210000003950,FALSE,CBRL,16.5
3210000003950,FALSE,CMZ,4.5
3210000003950,FALSE,CCEROTH,24
3210000003950,FALSE,CPEA,5
3210000003950,FALSE,CRAPE,7.5
3210000003951,FALSE,CWHTC,40.55
3210000003956,TRUE,CWHTC,2.23
3210000003958,FALSE,CWHTC,12
3210000003958,FALSE,CBRL,10
3210000003959,FALSE,CWHTC,53.57
3210000003964,FALSE,CWHTC,8.66
3210000003964,FALSE,CBRL,5.82
3210000003964,FALSE,COAT,3.23
3210000003965,FALSE,CWHTC,10.07
3210000003965,FALSE,CBRL,3.33
3210000003965,FALSE,CAPL,1
3210000003971,FALSE,CWHTC,8.42
3210000003971,FALSE,CMZ,1.16
3210000003971,FALSE,CRAPE,3.54
3210000003972,FALSE,CWHTC,17.4
3210000003972,FALSE,CBRL,3.74
3210000003972,FALSE,CMZ,20
3210000003973,FALSE,CWHTC,29.46
3210000003973,FALSE,CBRL,3.05
3210000003973,FALSE,COAT,3.03
3210000003973,FALSE,CAPL,1
3210000003975,FALSE,CWHTC,63.96
3210000003975,FALSE,CMZ,13.45
3210000003975,FALSE,CRAPE,19.4
3210000003975,FALSE,CPEAR,0.1
3210000003976,FALSE,CWHTC,6.72
3210000003976,FALSE,CRAPE,6.28
3210000003978,FALSE,CWHTC,2.36
3210000003978,FALSE,CBRL,2.8
3210000003978,FALSE,CMZ,2.36
3210000003981,FALSE,CWHTC,0.63
3210000003983,FALSE,CMZ,2.3
3210000003984,FALSE,CBRL,4.79
3210000003985,FALSE,CWHTC,9.06
3210000003987,FALSE,CWHTC,19
3210000003987,FALSE,CBRL,18.62
3210000003987,FALSE,CMZ,21.75
3210000003987,FALSE,CPOT,0.2
3210000003987,FALSE,CPOTOTH,0.2
3210000003988,FALSE,CWHTC,47.5
3210000003989,FALSE,CWHTC,54.25
3210000003989,FALSE,CBRL,8.11
3210000003989,FALSE,CMZ,12.24
3210000003989,FALSE,CRAPE,10.53
3210000003991,FALSE,CWHTC,34.87
3210000003991,FALSE,CBRL,12.19
3210000003991,FALSE,CRAPE,8.46
3210000003992,FALSE,CWHTC,12.3
3210000003993,TRUE,CCEROTH,24.86
3210000003994,FALSE,CWHTC,67.2
3210000003994,FALSE,CBRL,8.4
3210000003994,FALSE,COAT,4.9
3210000003994,FALSE,CCEROTH,10.8
3210000003994,FALSE,CRAPE,25
3210000003996,FALSE,CAPL,1
3210000003997,FALSE,CAPL,14.44
321000000445,FALSE,CWHTC,9.5
32100000073667,FALSE,CWHTC,13.55
32100000073667,FALSE,CBRL,3.33
32100000073667,FALSE,CCEROTH,6.38
322000000304,FALSE,CWHTC,11.78
322000000304,FALSE,CBRL,4.2
3220000003082,FALSE,CWHTC,47.3
3220000003082,FALSE,CPOT,26.8
3220000003082,FALSE,CPOTOTH,26.8
3220000003082,FALSE,CSUGBT,12.5
3220000003082,FALSE,CFLAX,30
3220000003101,FALSE,CWHTC,45.01
3220000003101,FALSE,CBRL,13.91
3220000003102,FALSE,CWHTC,29.21
3220000003102,FALSE,CBRL,14.95
3220000003102,FALSE,CMZ,6.02
3220000003102,FALSE,CPEA,7.7
3220000003104,FALSE,CWHTC,48.4
3220000003104,FALSE,CSUGBT,7.5
3220000003104,FALSE,CFLAX,11.1
3220000003104,FALSE,CAPL,15.27
3220000003106,FALSE,CWHTC,213.86
3220000003106,FALSE,CPEA,1.48
3220000003106,FALSE,CSUGBT,31.96
3220000003106,FALSE,CRAPE,67.82
3220000003106,FALSE,CFLAX,35.59
3220000003107,FALSE,CSUGBT,1.4
3220000003108,FALSE,CWHTC,71.75
3220000003108,FALSE,CBRL,20.01
3220000003108,FALSE,CPEA,11.8
3220000003108,FALSE,CRAPE,27.44
3220000003109,FALSE,CWHTC,32.4
