production_type,product_name,FQS,product_FQS,practice,mean,sd,nobs,q0,q5,q25,q50,q75,q95,q100,se,match,practice_subset
milk,Lait,Bleu d'Auvergne - Cantal,Lait - Bleu d'Auvergne - Cantal,feed_A.4.5,145.338931221505,18.5853623694669,54,109.004485552559,114.563976955039,135.481582243279,143.683410759364,154.247393766496,177.477632818102,199.836287978786,2.52914747166209,no_match,feed
milk,Lait,Bleu d'Auvergne - Cantal,Lait - Bleu d'Auvergne - Cantal,feed_A.5.1,99.3783797965426,17.1967248232126,54,56.9366967192675,63.9087163764185,88.728163851778,99.7205939338625,116.384661774402,121.027354085089,125.132999347935,2.34017783688468,no_match,feed
milk,Lait,Bleu d'Auvergne - Cantal,Lait - Bleu d'Auvergne - Cantal,feed_grassland_A.2.1,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,no_match,feed
milk,Lait,Bleu d'Auvergne - Cantal,Lait - Bleu d'Auvergne - Cantal,feed_grassland_A.2.2,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,no_match,feed
milk,Lait,Bleu d'Auvergne - Cantal,Lait - Bleu d'Auvergne - Cantal,feed_grassland_A.3.1,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,no_match,feed
milk,Lait,Bleu d'Auvergne - Cantal,Lait - Bleu d'Auvergne - Cantal,feed_grassland_A.3.2,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,no_match,feed
milk,Lait,Bleu d'Auvergne - Cantal,Lait - Bleu d'Auvergne - Cantal,feed_grassland_A.3.3,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,no_match,feed
milk,Lait,Bleu d'Auvergne - Cantal,Lait - Bleu d'Auvergne - Cantal,feed_grassland_A.4.3,0.230520848134303,0.102810667933478,54,0,0.0253505977449961,0.15541247334415,0.238740257742251,0.286878987883535,0.386231883909559,0.41732289591965,0.0139907598084302,no_match,feed
milk,Lait,Bleu d'Auvergne - Cantal,Lait - Bleu d'Auvergne - Cantal,feed_grassland_A.4.5,122.076297435241,14.4277834559477,54,94.4399955646909,95.8536831416166,110.861845446142,122.610697384163,131.618829620071,142.717558998397,142.717558998397,1.96337264369115,no_match,feed
milk,Lait,Bleu d'Auvergne - Cantal,Lait - Bleu d'Auvergne - Cantal,feed_grassland_A.5.1,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,no_match,feed
milk,Lait,Bleu d'Auvergne - Cantal,Lait - Bleu d'Auvergne - Cantal,feed_grassland_yield,4662.027260159,318.112837874415,54,2655.12940521939,4519.8211469054,4733.05384370904,4733.05384370904,4733.05384370904,4733.05384370904,4733.05384370904,43.289674078946,no_match,feed
milk,Lait,Bleu d'Auvergne - Cantal,Lait - Bleu d'Auvergne - Cantal,feed_produced_A.2.1,41.0714951200617,32.9426507244296,54,3.8874597952747,8.14321774587191,21.8555955018305,32.2780805355886,48.1046739628098,95.9819363829086,162.715897316472,4.48292694719885,no_match,feed
milk,Lait,Bleu d'Auvergne - Cantal,Lait - Bleu d'Auvergne - Cantal,feed_produced_A.2.2,2.09368697950733,1.10431584487253,54,0.670679189214546,0.981892521004051,1.43249160219071,1.83349865423227,2.52519316909019,4.1551974575082,6.31740740238033,0.150278351933789,no_match,feed
milk,Lait,Bleu d'Auvergne - Cantal,Lait - Bleu d'Auvergne - Cantal,feed_produced_A.3.1,57.4730884760438,40.5629800836154,54,0,0,27.4284388157826,53.14110934509,84.6405585709052,119.169098213159,153.610789980732,5.51992242508524,no_match,feed
