production_type,product_name,FQS,match,mean,sd,min,max,q25,q50,q75,practice,n_matched,mean_diff_match,pval_pttest,padjust_bonf
crop,Autres_cereales,AB,Autres_cereales__AB,52.6958213377813,30.9097486353055,10.4509171786041,133.135300510549,29.3998289736297,42.1177888929661,81.4767034243112,A.3.2,41,-18.7848421517076,0.000780150955892268,0.684972539273411
crop,Autres_cereales,Conventionnel,Autres_cereales__AB,71.0800537508177,35.4337182875082,7.92687232365489,185.045906251838,44.8062088383157,69.8905721123652,92.6884649425484,A.3.2,103,-18.7848421517076,0.000780150955892268,0.684972539273411
crop,Ble_tendre,AB,Ble_tendre__AB,76.0517266941485,37.7413824161304,11.9368449659994,174.725701481108,45.2776196466529,77.5975864159473,99.948051948052,A.3.2,93,-14.8007116957828,0.000299986155925715,0.263387844902778
crop,Ble_tendre,Conventionnel,Ble_tendre__AB,90.8524383899313,35.9966229899713,3.572623953841,190.433770171467,66.4230297553516,91.7931352261228,115.591913723121,A.3.2,279,-14.8007116957828,0.000299986155925715,0.263387844902778
crop,Ble_tendre,Conventionnel,Ble_tendre__LR,92.0896165796139,37.9499109799382,18.6029632771175,211.96957345944,64.164913842631,92.0090612055791,115.282232519271,A.3.2,300,4.76603791362371,0.15229852216378,1
crop,Ble_tendre,LR,Ble_tendre__LR,96.8556544932376,34.6719238760826,34.827425272275,190.401809548215,72.4728042124453,94.8458249881565,121.098482858639,A.3.2,100,4.76603791362371,0.15229852216378,1
crop,Mais_fourrage,AB,Mais_fourrage__AB,37.7189616627579,25.9874477077357,2.90563497841191,121.542913609096,19.9497494353792,30.892422056058,46.5060704867581,A.3.2,44,-29.6648590606957,7.72580419127652e-07,0.000678325607994078
crop,Mais_fourrage,Conventionnel,Mais_fourrage__AB,67.3838207234535,37.067544849012,3.09597654604801,197.454810905281,39.0609467351157,61.2970201152142,89.0435177028596,A.3.2,132,-29.6648590606957,7.72580419127652e-07,0.000678325607994078
crop,Mais_grain,AB,Mais_grain__AB,69.9893594231432,36.5044692057446,13.8350781632622,135.452577374509,36.0749802659969,74.5542367171009,92.9507139249587,A.3.2,37,-11.430555530476,0.060508060927162,1
crop,Mais_grain,Conventionnel,Mais_grain__AB,81.4199149536191,37.9864133438106,12.8670648818824,195.094831802201,51.6563382277375,73.9694598223165,103.28235722008,A.3.2,111,-11.430555530476,0.060508060927162,1
crop,Melange_cereales_d_ete,AB,Melange_cereales_d_ete__AB,45.7916935564452,29.2511029443892,5.47588219533992,112.692479002499,21.4771998341852,36.9839878407675,64.5869372335439,A.3.2,48,-8.90959262495085,0.0686106094668658,1
crop,Melange_cereales_d_ete,Conventionnel,Melange_cereales_d_ete__AB,51.6653002022865,28.043008813972,7.24700407547857,139.387337891473,30.602075075039,47.1272877052191,70.2410450654192,A.3.2,90,-8.90959262495085,0.0686106094668658,1
crop,Orge_d_hiver_et_escourgeon,AB,Orge_d_hiver_et_escourgeon__AB,62.264920612185,28.6506183811389,16.7982591641532,126.027032199896,37.7643932410219,57.8986124112417,82.0343935798917,A.3.2,37,-20.2562069465302,0.000751018274426493,0.659394044946461
crop,Orge_d_hiver_et_escourgeon,Conventionnel,Orge_d_hiver_et_escourgeon__AB,82.5211275587152,36.957040986788,14.9943129571613,168.872093997066,50.1612242937749,78.2078251904717,109.916731590605,A.3.2,111,-20.2562069465302,0.000751018274426493,0.659394044946461
crop,Orge_de_printemps,AB,Orge_de_printemps__AB,75.5976025926655,39.8195066285335,10.4509171786041,158.207140966424,45.7731830991516,74.5542367171009,105.166095417573,A.3.2,31,-17.9614592472568,0.0225892214860311,1
crop,Orge_de_printemps,Conventionnel,Orge_de_printemps__AB,93.5590618399222,37.0584482754562,6.22479383477247,187.502968291189,66.4216938992164,93.6713901856106,120.680342793192,A.3.2,93,-17.9614592472568,0.0225892214860311,1
crop,Tournesol,AB,Tournesol__AB,85.9727952174995,38.2469695009776,17.6065304745208,174.725701481108,52.73545097642,87.3453324524053,109.273691242216,A.3.2,30,-6.10375231473374,0.336951268922715,1
crop,Tournesol,Conventionnel,Tournesol__AB,92.0765475322332,33.6235134896798,12.8670648818824,188.152590107225,68.3366789936134,89.0040696906684,112.028092218662,A.3.2,90,-6.10375231473374,0.336951268922715,1
crop,Triticale,AB,Triticale__AB,70.0666193235476,38.8279264017572,13.180249073707,158.207140966424,39.2968621862757,60.1354746301278,96.883115844723,A.3.2,43,1.78899815613325,0.765701309220042,1
crop,Triticale,Conventionnel,Triticale__AB,65.829883223034,34.8371004264925,2.03758741258741,160.743551078279,38.3625156818317,58.362896463677,94.4998437964102,A.3.2,122,1.78899815613325,0.765701309220042,1
crop,Autres_cereales,AB,Autres_cereales__AB,3.58284881221227,1.77668244752543,1.27251199837911,7.72777448289087,1.99835387193488,3.42551203056377,4.56723264486842,A.3.3,41,-0.241136285480012,0.457717343249341,1
crop,Autres_cereales,Conventionnel,Autres_cereales__AB,3.85371351400481,1.40679725098518,1.32822839110497,7.51788574747047,2.73890178694583,3.87037634915798,4.93872583059495,A.3.3,103,-0.241136285480012,0.457717343249341,1
crop,Ble_tendre,AB,Ble_tendre__AB,3.86951324096482,1.75218724137551,1,8.03943178395351,2.59906129116548,3.59804882822915,5.22171486067856,A.3.3,93,0.25623369589386,0.189635583998519,1
crop,Ble_tendre,Conventionnel,Ble_tendre__AB,3.61327954507096,1.16102026731706,1.29936105188892,7.29904368698932,2.79396685694036,3.62933466277246,4.40381194616065,A.3.3,279,0.25623369589386,0.189635583998519,1
crop,Ble_tendre,Conventionnel,Ble_tendre__LR,3.79327515765625,1.18534225044175,1.15661906361976,8.40267947605137,2.98664476430189,3.6774230359237,4.49683787165524,A.3.3,300,0.10909112642582,0.354648164117625,1
crop,Ble_tendre,LR,Ble_tendre__LR,3.90236628408207,0.937953878608971,2.08320416025983,6.48894690311061,3.18848728599629,3.72635022105793,4.40511376904902,A.3.3,100,0.10909112642582,0.354648164117625,1
crop,Mais_fourrage,AB,Mais_fourrage__AB,2.8904507424569,1.55283221579212,1,8.03943178395351,1.75593632592285,2.58571957447109,3.4778270640932,A.3.3,44,-0.348199926226365,0.189778029838845,1
crop,Mais_fourrage,Conventionnel,Mais_fourrage__AB,3.23865066868326,1.18567995797407,1,6.50533975330258,2.20925891757562,3.1152798147598,4.11158877910915,A.3.3,132,-0.348199926226365,0.189778029838845,1
crop,Mais_grain,AB,Mais_grain__AB,4.1495981772557,1.92058796484098,1,8.03943178395351,2.88519126212238,3.80759602498293,5.8113823610385,A.3.3,37,0.577935115804661,0.0706634915508102,1
crop,Mais_grain,Conventionnel,Mais_grain__AB,3.57166306145104,1.39868782861966,1,7.94513860669134,2.53835084570773,3.45511366640893,4.37370204342112,A.3.3,111,0.577935115804661,0.0706634915508102,1
crop,Melange_cereales_d_ete,AB,Melange_cereales_d_ete__AB,2.99377576003206,1.91483960541166,1,8.03943178395351,1.80884504640539,2.32788078746617,3.58353383063778,A.3.3,48,-0.310291421684293,0.352834530063815,1
crop,Melange_cereales_d_ete,Conventionnel,Melange_cereales_d_ete__AB,3.12990512335525,1.48354110656036,1.05538982276485,6.56564078029554,1.8311540881382,2.81183261231876,4.22022090027865,A.3.3,90,-0.310291421684293,0.352834530063815,1
crop,Orge_d_hiver_et_escourgeon,AB,Orge_d_hiver_et_escourgeon__AB,3.81698849877245,1.62344368018529,1.42401167410095,8.03943178395351,2.7673409304811,3.57620169410821,4.55493609587833,A.3.3,37,0.357299761999587,0.252663471011718,1
crop,Orge_d_hiver_et_escourgeon,Conventionnel,Orge_d_hiver_et_escourgeon__AB,3.45968873677287,1.23421416578012,1.31943129910089,6.46704715087679,2.59776514913007,3.3340656212076,4.41192612999829,A.3.3,111,0.357299761999587,0.252663471011718,1
crop,Orge_de_printemps,AB,Orge_de_printemps__AB,4.02632499226254,1.81627788040207,1.26533504624402,7.98590697025026,2.44766897630237,4.33066836438853,5.48479026651964,A.3.3,31,0.289768231328478,0.268470564327553,1
crop,Orge_de_printemps,Conventionnel,Orge_de_printemps__AB,3.73655676093406,1.250206206078,1.34610630407911,6.65242792803759,2.85139040850112,3.6631627690414,4.53706161898927,A.3.3,93,0.289768231328478,0.268470564327553,1
crop,Tournesol,AB,Tournesol__AB,4.58290675427003,1.65231258510044,1.26854205083732,7.72777448289087,3.06759543161661,4.62428446531044,5.87987035492026,A.3.3,30,0.593564634642252,0.111276053106423,1
crop,Tournesol,Conventionnel,Tournesol__AB,3.98934211962778,1.27966218094969,1.52830188679245,6.64353354483272,2.91768385366821,4.0317578205986,4.72635828903292,A.3.3,90,0.593564634642252,0.111276053106423,1
crop,Triticale,AB,Triticale__AB,4.18819232244446,1.81574566278702,1.47682245149818,8.03943178395351,2.75221275311826,3.96013981303845,5.55977274286997,A.3.3,43,0.874104777564327,0.00217778543100813,1
crop,Triticale,Conventionnel,Triticale__AB,3.28346415580783,1.42552514439687,1,6.76028114631206,2.01814864336353,3.06977599524674,4.39799237236447,A.3.3,122,0.874104777564327,0.00217778543100813,1
crop,Autres_cereales,AB,Autres_cereales__AB,0,0,0,0,0,0,0,A.4.3,41,-0.629754067328757,1.53793275404725e-22,1.35030495805349e-19
crop,Autres_cereales,Conventionnel,Autres_cereales__AB,0.620292679971884,0.240980296381483,0,0.943299834019372,0.483031808146502,0.659124216133949,0.803989758967031,A.4.3,103,-0.629754067328757,1.53793275404725e-22,1.35030495805349e-19
crop,Ble_tendre,AB,Ble_tendre__AB,0,0,0,0,0,0,0,A.4.3,93,-0.807597815794655,3.92322977395753e-80,3.44459574153471e-77
crop,Ble_tendre,Conventionnel,Ble_tendre__AB,0.807597815794655,0.196291637096168,0,0.981939332922796,0.763098268429095,0.867930309609344,0.94379948325816,A.4.3,279,-0.807597815794655,3.92322977395753e-80,3.44459574153471e-77
crop,Ble_tendre,Conventionnel,Ble_tendre__LR,0.839974984894977,0.162120808652349,0.0952106448207726,0.977050989094418,0.804153340356436,0.910008404717755,0.948438719118367,A.4.3,300,0.0325575550952857,0.0130679875718401,1
crop,Ble_tendre,LR,Ble_tendre__LR,0.872532539990263,0.117096822001322,0.407750441497515,0.97770408651112,0.833076159150482,0.929612144371974,0.951088655734387,A.4.3,100,0.0325575550952857,0.0130679875718401,1
crop,Mais_fourrage,AB,Mais_fourrage__AB,0,0,0,0,0,0,0,A.4.3,44,-0.280166583837259,9.58950463451777e-25,8.41958506910661e-22
crop,Mais_fourrage,Conventionnel,Mais_fourrage__AB,0.280166583837259,0.125271074087256,0,0.6727575733724,0.193622254236109,0.281773050538784,0.371447151077802,A.4.3,132,-0.280166583837259,9.58950463451777e-25,8.41958506910661e-22
crop,Mais_grain,AB,Mais_grain__AB,0,0,0,0,0,0,0,A.4.3,37,-0.474708837012716,1.2787642604948e-20,1.12275502071443e-17
crop,Mais_grain,Conventionnel,Mais_grain__AB,0.474708837012716,0.216677139201411,0,0.922171563466168,0.340898911187361,0.479383120758972,0.644008843738832,A.4.3,111,-0.474708837012716,1.2787642604948e-20,1.12275502071443e-17
crop,Melange_cereales_d_ete,AB,Melange_cereales_d_ete__AB,0,0,0,0,0,0,0,A.4.3,48,-0.58547066769301,4.88939175246916e-26,4.29288595866792e-23
crop,Melange_cereales_d_ete,Conventionnel,Melange_cereales_d_ete__AB,0.568512133531144,0.21457440388406,0,0.91773826006622,0.490341877145847,0.598068139714524,0.713886280566601,A.4.3,90,-0.58547066769301,4.88939175246916e-26,4.29288595866792e-23
crop,Orge_d_hiver_et_escourgeon,AB,Orge_d_hiver_et_escourgeon__AB,0,0,0,0,0,0,0,A.4.3,37,-0.662988598717653,1.56647566325414e-25,1.37536563233713e-22
crop,Orge_d_hiver_et_escourgeon,Conventionnel,Orge_d_hiver_et_escourgeon__AB,0.662988598717653,0.24567033697482,0,0.976589791925752,0.50722612514782,0.755594718595332,0.854139695863278,A.4.3,111,-0.662988598717653,1.56647566325414e-25,1.37536563233713e-22
crop,Orge_de_printemps,AB,Orge_de_printemps__AB,0,0,0,0,0,0,0,A.4.3,31,-0.70544305124852,4.35645781327124e-22,3.82496996005215e-19
crop,Orge_de_printemps,Conventionnel,Orge_de_printemps__AB,0.70544305124852,0.217460184850437,0,0.920683617940414,0.63524373428017,0.77637357126881,0.860933616779808,A.4.3,93,-0.70544305124852,4.35645781327124e-22,3.82496996005215e-19
crop,Tournesol,AB,Tournesol__AB,0,0,0,0,0,0,0,A.4.3,30,-0.611620335145877,1.02894033105984e-22,9.0340961067054e-20
crop,Tournesol,Conventionnel,Tournesol__AB,0.611620335145877,0.234494256592302,0,0.883562433334233,0.475803974206975,0.705791647734071,0.789298686883891,A.4.3,90,-0.611620335145877,1.02894033105984e-22,9.0340961067054e-20
crop,Triticale,AB,Triticale__AB,0,0,0,0,0,0,0,A.4.3,43,-0.411941122558414,1.89716019004816e-24,1.66570664686229e-21
crop,Triticale,Conventionnel,Triticale__AB,0.405367498004036,0.182708384921028,0,0.832828622519786,0.307290115768148,0.427133059126458,0.522533203376052,A.4.3,122,-0.411941122558414,1.89716019004816e-24,1.66570664686229e-21
crop,Autres_cereales,AB,Autres_cereales__AB,146.457441811845,49.5312022569744,44.8944915582142,173.560290208705,158.806566393279,173.560290208705,173.560290208705,A.4.5,41,-56.8477494756488,5.19012908266478e-05,0.0455693333457968
crop,Autres_cereales,Conventionnel,Autres_cereales__AB,206.141053154165,85.5427359945613,21.2493682830318,432.055978564101,144.663624044757,203.050530693594,263.475565038502,A.4.5,103,-56.8477494756488,5.19012908266478e-05,0.0455693333457968
crop,Ble_tendre,AB,Ble_tendre__AB,153.236979384733,96.6365285621626,31.3915541749428,289.256304387735,49.2756231178666,157.172039675484,241.580213966948,A.4.5,93,-59.2374891429681,1.45237293589883e-06,0.00127518343771918
crop,Ble_tendre,Conventionnel,Ble_tendre__AB,212.474468527701,98.2948164755723,10.5842660561162,600.796529883081,157.026624115164,214.850278962953,268.603818579736,A.4.5,279,-59.2374891429681,1.45237293589883e-06,0.00127518343771918
crop,Ble_tendre,Conventionnel,Ble_tendre__LR,205.406429957062,86.5566027358435,11.6980444072749,585.292055362798,157.668654190933,203.651796909709,249.545820197241,A.4.5,300,21.3377157360356,0.0174143942401466,1
crop,Ble_tendre,LR,Ble_tendre__LR,226.744145693098,75.3390600246355,58.7097564933619,474.717757646264,188.482132576997,220.243896562721,257.911999694789,A.4.5,100,21.3377157360356,0.0174143942401466,1
crop,Mais_fourrage,AB,Mais_fourrage__AB,192.191716914572,15.6564850900828,90.6986476908109,194.552020850008,194.552020850008,194.552020850008,194.552020850008,A.4.5,44,-58.6993601266759,1.17910188374718e-13,1.03525145393002e-10
